benchmark,benchmark_version,cpu_clock_freq,cpu_cores,cpu_litho,cpu_make,cpu_score,cpu_sku,cpu_socket,cpu_tdp,date,gpu,gpu_avg_clock_freq,gpu_avg_memclock_freq,gpu_avg_temp,gpu_clock_freq,gpu_count,gpu_driver_status,gpu_driver_version,gpu_memclock_freq,gpu_score,gpu_vendor,gpu_vram,os,ram,ram_clock_freq,score
Time Spy,1.2,5002,10,14 nm,Intel,13977,Intel Core i9-10900K Processor,FCLGA1200,125,September 24 2020,NVIDIA GeForce RTX 3080,1868,1210,58,2025,1,Approved ,27.21.14.5638,1238,18508,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3198,17649
Time Spy,1.2,4499,12,7 nm,AMD,13284,AMD Ryzen 9 3900X,AM4,105,September 29 2020,NVIDIA GeForce RTX 3080,1973,1282,58,2115,1,Approved ,27.21.14.5655,1282,18732,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3598,17646
Time Spy,1.2,4933,18,14 nm,Intel,16116,Intel Core i9-10980XE Extreme Edition Processor,LGA2066,165,September 24 2020,NVIDIA GeForce RTX 3080,1849,1231,56,2040,1,Approved ,27.21.14.5638,1231,17944,Palit Microsystems Ltd.,10240,64-bit Windows 10 (10.0.19041),32768,4006,17643
Time Spy,1.2,4391,12,7 nm,AMD,13488,AMD Ryzen 9 3900X,AM4,105,September 21 2020,NVIDIA GeForce RTX 3080,1932,1291,66,1980,1,Approved ,27.21.14.5638,1300,18655,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3724,17641
Time Spy,1.2,5002,8,14 nm,Intel,12834,Intel Core i7-10700K Processor,FCLGA1200,125,September 29 2020,NVIDIA GeForce RTX 3080,1948,1261,50,2070,1,Approved ,27.21.14.5655,1283,18890,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),16384,4200,17641
Time Spy,1.2,5203,8,14 nm,Intel,12302,Intel Core i9-9900K Processor,FCLGA1151,95,September 26 2020,NVIDIA GeForce RTX 3080,1957,1300,52,2085,1,Approved ,27.21.14.5638,1300,19101,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.18362),16384,3598,17638
Time Spy,1.2,5104,8,14 nm,Intel,12218,Intel Core i9-9900K Processor,FCLGA1151,95,September 27 2020,NVIDIA GeForce RTX 3080,1964,1325,53,2025,1,Approved ,27.21.14.5638,1325,19137,EVGA Corporation,10240,64-bit Windows 10 (10.0.19041),32768,3598,17638
Time Spy,1.2,5104,8,14 nm,Intel,13188,Intel Core i7-10700KF Processor,FCLGA1200,125,September 28 2020,NVIDIA GeForce RTX 3080,1970,1188,51,2100,1,Approved ,27.21.14.5655,1188,18755,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,4134,17638
Time Spy,1.2,4366,12,7 nm,AMD,13606,AMD Ryzen 9 3900X,AM4,105,September 18 2020,NVIDIA GeForce RTX 3080,1941,1301,67,2055,1,Approved ,27.21.14.5638,1313,18610,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3724,17637
Time Spy,1.2,4524,16,7 nm,AMD,13747,AMD Ryzen 9 3950X,AM4,105,September 21 2020,NVIDIA GeForce RTX 3080,1955,1281,50,2085,1,Approved ,27.21.14.5638,1282,18565,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),32768,3598,17637
Time Spy,1.2,4451,12,7 nm,AMD,13405,AMD Ryzen 9 3900X,AM4,105,September 23 2020,NVIDIA GeForce RTX 3080,1947,1313,57,2040,1,Approved ,27.21.14.5638,1313,18678,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3600,17637
Time Spy,1.0,5204,8,14 nm,Intel,12237,Intel Core i9-9900K Processor,FCLGA1151,95,September 18 2020,NVIDIA GeForce RTX 3080,1980,1248,48,2145,1,Approved ,27.21.14.5638,1267,19124,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.18363),16384,3998,17635
Time Spy,1.2,4391,12,7 nm,AMD,13385,AMD Ryzen 9 3900X,AM4,105,September 18 2020,NVIDIA GeForce RTX 3080,1933,1315,66,2055,1,Approved ,27.21.14.5638,1325,18679,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3724,17632
Time Spy,1.2,4210,16,7 nm,AMD,15898,AMD Ryzen 9 3950X,AM4,105,September 22 2020,NVIDIA GeForce RTX 3080,1847,1188,65,2040,1,Approved ,27.21.14.5638,1188,17979,Palit Microsystems Ltd.,10240,64-bit Windows 10 (10.0.19041),32768,3740,17632
Time Spy,1.2,5002,10,14 nm,Intel,14529,Intel Core i9-10900K Processor,FCLGA1200,125,September 29 2020,NVIDIA GeForce RTX 3080,2046,1191,48,2175,1,Approved ,27.21.14.5655,1200,18323,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.18362),32768,4000,17632
Time Spy,1.2,5203,10,14 nm,Intel,14953,Intel Core i9-10900K Processor,FCLGA1200,125,September 23 2020,NVIDIA GeForce RTX 3080,1937,1188,66,2025,1,Approved ,27.21.14.5638,1188,18207,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3600,17631
Time Spy,1.2,5101,10,14 nm,Intel,14479,Intel Core i9-10900K Processor,FCLGA1200,125,September 21 2020,NVIDIA GeForce RTX 3080,1926,1162,66,2010,1,Approved ,27.21.14.5638,1188,18333,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3732,17629
Time Spy,1.2,4208,16,7 nm,AMD,15741,AMD Ryzen 9 3950X,AM4,105,September 23 2020,NVIDIA GeForce RTX 3080,1854,1188,63,2055,1,Approved ,27.21.14.5638,1188,18005,Palit Microsystems Ltd.,10240,64-bit Windows 10 (10.0.19041),32768,3738,17624
Time Spy,1.2,4298,12,7 nm,AMD,13274,AMD Ryzen 9 3900X,AM4,105,September 28 2020,NVIDIA GeForce RTX 3080,N/A,N/A,N/A,1490,1,Approved ,27.21.14.5638,1191,18704,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3598,17622
Time Spy,1.2,4465,12,7 nm,AMD,13463,AMD Ryzen 9 3900X,AM4,105,September 18 2020,NVIDIA GeForce RTX 3080,1898,1281,65,2055,1,Approved ,27.21.14.5638,1300,18638,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3724,17621
Time Spy,1.2,4541,16,7 nm,AMD,13671,AMD Ryzen 9 3950X,AM4,105,September 24 2020,NVIDIA GeForce RTX 3080,1920,1253,67,2070,1,Approved ,27.21.14.5638,1263,18567,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17620
Time Spy,1.2,4516,16,7 nm,AMD,13524,AMD Ryzen 9 3950X,AM4,105,September 24 2020,NVIDIA GeForce RTX 3080,1965,1227,55,2055,1,Approved ,27.21.14.5638,1238,18616,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17620
Time Spy,1.0,5203,8,14 nm,Intel,12125,Intel Core i9-9900K Processor,FCLGA1151,95,September 18 2020,NVIDIA GeForce RTX 3080,1995,1255,49,2145,1,Approved ,27.21.14.5638,1264,19149,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.18363),16384,4000,17618
Time Spy,1.2,5001,10,14 nm,Intel,14026,Intel Core i9-10900K Processor,FCLGA1200,125,September 20 2020,NVIDIA GeForce RTX 3080,1934,1282,65,2055,1,Approved ,27.21.14.5638,1282,18452,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.18363),32768,3198,17618
Time Spy,1.2,5303,10,14 nm,Intel,15304,Intel Core i9-10900K Processor,FCLGA1200,125,September 27 2020,NVIDIA GeForce RTX 3080,1885,1188,67,2025,1,Approved ,27.21.14.5638,1188,18099,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3998,17616
Time Spy,1.0,4574,16,7 nm,AMD,15573,AMD Ryzen 9 3950X,AM4,105,September 18 2020,NVIDIA GeForce RTX 3080,1836,1259,64,2040,1,Approved ,27.21.14.5638,1288,18033,ZOTAC,10240,64-bit Windows 10 (10.0.19041),32768,3798,17615
Time Spy,1.2,4501,12,7 nm,AMD,13567,AMD Ryzen 9 3900X,AM4,105,September 23 2020,NVIDIA GeForce RTX 3080,1948,1263,55,2070,1,Approved ,27.21.14.5638,1263,18594,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3598,17614
Time Spy,1.2,4474,12,7 nm,AMD,13355,AMD Ryzen 9 3900X,AM4,105,September 29 2020,NVIDIA GeForce RTX 3080,1965,1282,59,2115,1,Approved ,27.21.14.5655,1282,18664,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3598,17613
Time Spy,1.2,5203,10,14 nm,Intel,14238,Intel Core i9-10900K Processor,FCLGA1200,125,September 22 2020,NVIDIA GeForce RTX 3080,1925,1325,36,2130,1,Approved ,27.21.14.5638,1325,18377,Galax,10240,64-bit Windows 10 (10.0.19041),32768,4000,17609
Time Spy,1.2,5201,10,14 nm,Intel,13721,Intel Core i9-10900K Processor,FCLGA1200,125,September 29 2020,NVIDIA GeForce RTX 3080,1952,1250,68,2145,1,Approved ,27.21.14.5655,1250,18536,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3732,17609
Time Spy,1.2,4516,16,7 nm,AMD,13964,AMD Ryzen 9 3950X,AM4,105,September 19 2020,NVIDIA GeForce RTX 3080,1925,1232,67,2040,1,Approved ,27.21.14.5638,1250,18459,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3592,17608
Time Spy,1.0,5303,10,14 nm,Intel,14241,Intel Core i9-10900K Processor,FCLGA1200,125,September 19 2020,NVIDIA GeForce RTX 3080,1913,1255,54,1995,1,Approved ,27.21.14.5638,1250,18371,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),32768,3198,17605
Time Spy,1.2,4702,10,14 nm,Intel,13296,Intel Core i9-10900K Processor,FCLGA1200,125,September 29 2020,NVIDIA GeForce RTX 3080,1914,1254,69,2040,1,Approved ,27.21.14.5655,1254,18674,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3600,17605
Time Spy,1.2,4391,16,7 nm,AMD,13969,AMD Ryzen 9 3950X,AM4,105,September 26 2020,NVIDIA GeForce RTX 3080,1921,1201,56,2055,1,Approved ,27.21.14.5638,1219,18452,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17604
Time Spy,1.2,4526,16,7 nm,AMD,13443,AMD Ryzen 9 3950X,AM4,105,September 27 2020,NVIDIA GeForce RTX 3080,1939,1272,49,2100,1,Approved ,27.21.14.5638,1282,18622,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),32768,3598,17604
Time Spy,1.2,5002,10,14 nm,Intel,14805,Intel Core i9-10900K Processor,FCLGA1200,125,September 28 2020,NVIDIA GeForce RTX 3080,1845,1221,57,2085,1,Approved ,27.21.14.5655,1250,18212,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,4000,17604
Time Spy,1.2,4901,10,14 nm,Intel,14991,Intel Core i9-10900K Processor,FCLGA1200,125,September 27 2020,NVIDIA GeForce RTX 3080,1909,1188,59,1995,1,Approved ,27.21.14.5638,1188,18156,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),16384,4266,17598
Time Spy,1.0,5203,8,14 nm,Intel,12011,Intel Core i9-9900K Processor,FCLGA1151,95,September 18 2020,NVIDIA GeForce RTX 3080,1991,1258,49,2160,1,Approved ,27.21.14.5638,1267,19171,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.18363),16384,4000,17597
Time Spy,1.0,5002,10,14 nm,Intel,14975,Intel Core i9-10900K Processor,FCLGA1200,125,September 19 2020,NVIDIA GeForce RTX 3080,1894,1313,56,1920,1,Approved ,27.21.14.5638,1313,18158,EVGA Corporation,10240,64-bit Windows 10 (10.0.19041),32768,4000,17596
Time Spy,1.2,4201,12,7 nm,AMD,12725,AMD Ryzen 9 3900X,AM4,105,September 22 2020,NVIDIA GeForce RTX 3080,1960,1338,52,2055,1,Approved ,27.21.14.5638,1338,18872,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),16384,3798,17596
Time Spy,1.2,5203,10,14 nm,Intel,13438,Intel Core i9-10850K Processor,FCLGA1200,95,September 27 2020,NVIDIA GeForce RTX 3080,1898,1300,59,2040,1,Approved ,27.21.14.5638,1300,18610,ZOTAC,10240,64-bit Windows 10 (10.0.19041),16384,3600,17594
Time Spy,1.2,4522,16,7 nm,AMD,14910,AMD Ryzen 9 3950X,AM4,105,September 19 2020,NVIDIA GeForce RTX 3080,1960,1188,76,2055,1,Approved ,27.21.14.5638,1188,18170,NVidia Corporation,10240,64-bit Windows 10 (10.0.18362),32768,3814,17593
Time Spy,1.2,4201,12,7 nm,AMD,12734,AMD Ryzen 9 3900X,AM4,105,September 22 2020,NVIDIA GeForce RTX 3080,1955,1338,52,2055,1,Approved ,27.21.14.5638,1338,18864,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),16384,3798,17593
Time Spy,1.2,4392,12,7 nm,AMD,13047,AMD Ryzen 9 3900X,AM4,105,September 28 2020,NVIDIA GeForce RTX 3080,1948,1288,60,2100,1,Approved ,27.21.14.5638,1288,18745,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),32768,3526,17592
Time Spy,1.2,5200,10,14 nm,Intel,14171,Intel Core i9-10900K Processor,FCLGA1200,125,September 19 2020,NVIDIA GeForce RTX 3080,1898,1177,63,1950,1,Approved ,27.21.14.5638,1188,18373,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),16384,3732,17590
Time Spy,1.2,4474,16,7 nm,AMD,15386,AMD Ryzen 9 3950X,AM4,105,September 23 2020,NVIDIA GeForce RTX 3080,1889,1204,46,2085,1,Approved ,27.21.14.5638,1213,18044,Gainward GmbH,10240,64-bit Windows 10 (10.0.18363),32768,3796,17588
Time Spy,1.2,4902,10,14 nm,Intel,13736,Intel Core i9-10900K Processor,FCLGA1200,125,September 26 2020,NVIDIA GeForce RTX 3080,1914,1179,62,2025,1,Approved ,27.21.14.5638,1188,18504,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.18363),32768,3200,17588
Time Spy,1.2,5002,8,14 nm,Intel,12837,Intel Core i7-10700K Processor,FCLGA1200,125,September 27 2020,NVIDIA GeForce RTX 3080,1938,1188,60,2040,1,Approved ,27.21.14.5638,1188,18817,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,4000,17588
Time Spy,1.2,4401,12,7 nm,AMD,14529,AMD Ryzen 9 3900X,AM4,105,September 20 2020,NVIDIA GeForce RTX 3080,1918,1188,61,2010,1,Approved ,27.21.14.5638,1188,18266,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.18363),32768,3798,17587
Time Spy,1.2,5403,10,14 nm,Intel,16693,Intel Core i9-10900K Processor,FCLGA1200,125,September 21 2020,NVIDIA GeForce RTX 3080,1831,1188,68,2040,1,Approved ,27.21.14.5638,1188,17754,Palit Microsystems Ltd.,10240,64-bit Windows 10 (10.0.18362),16384,4696,17586
Time Spy,1.2,5002,10,14 nm,Intel,15383,Intel Core i9-10900K Processor,FCLGA1200,125,September 25 2020,NVIDIA GeForce RTX 3080,1870,1188,62,1965,1,Approved ,27.21.14.5638,1188,18043,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),16384,4498,17586
Time Spy,1.2,5201,8,14 nm,Intel,12295,Intel Core i9-9900K Processor,FCLGA1151,95,September 26 2020,NVIDIA GeForce RTX 3080,1959,1294,53,2100,1,Approved ,27.21.14.5638,1294,19031,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.18362),16384,3600,17585
Time Spy,1.2,4468,16,7 nm,AMD,14087,AMD Ryzen 9 3950X,AM4,105,September 29 2020,NVIDIA GeForce RTX 3080,1952,1204,60,2055,1,Approved ,27.21.14.5655,1213,18392,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),65536,3192,17585
Time Spy,1.2,4298,16,7 nm,AMD,15665,AMD Ryzen 9 3950X,AM4,105,September 21 2020,NVIDIA GeForce RTX 3080,N/A,N/A,N/A,1475,1,Approved ,27.21.14.5638,1216,17973,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),32768,3732,17584
Time Spy,1.2,4726,16,7 nm,AMD,13947,AMD Ryzen 9 3950X,AM4,105,September 23 2020,NVIDIA GeForce RTX 3080,1943,1244,59,2070,1,Approved ,27.21.14.5638,1244,18433,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),65536,3598,17584
Time Spy,1.2,4802,8,14 nm,Intel,12462,Intel Core i7-10700K Processor,FCLGA1200,125,September 26 2020,NVIDIA GeForce RTX 3080,1968,1225,63,2055,1,Approved ,27.21.14.5638,1225,18959,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),16384,4200,17583
Time Spy,1.2,5300,10,14 nm,Intel,13425,Intel Core i9-10900KF Processor,FCLGA1200,125,September 19 2020,NVIDIA GeForce RTX 3080,1963,1241,48,2070,1,Approved ,27.21.14.5616,1250,18599,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),16384,3600,17582
Time Spy,1.2,5203,10,14 nm,Intel,15965,Intel Core i9-10900K Processor,FCLGA1200,125,September 29 2020,NVIDIA GeForce RTX 3080,1878,1241,62,2070,1,Approved ,27.21.14.5655,1250,17903,Gainward GmbH,10240,64-bit Windows 10 (10.0.17763),32768,4400,17582
Time Spy,1.2,4599,16,7 nm,AMD,15108,AMD Ryzen 9 3950X,AM4,105,September 27 2020,NVIDIA GeForce RTX 3080,1938,1179,53,2055,1,Approved ,27.21.14.5638,1188,18105,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),32718,3732,17581
Time Spy,1.2,5001,10,14 nm,Intel,14051,Intel Core i9-10850K Processor,FCLGA1200,95,September 19 2020,NVIDIA GeForce RTX 3080,1899,1179,63,2025,1,Approved ,27.21.14.5638,1188,18392,"Giga-Byte Technology Co., Ltd.",10240,64-bit Windows 10 (10.0.19041),16384,3998,17577
Time Spy,1.2,5203,10,14 nm,Intel,15824,Intel Core i9-10900K Processor,FCLGA1200,125,September 28 2020,NVIDIA GeForce RTX 3080,1861,1188,58,2055,1,Approved ,27.21.14.5638,1188,17928,Palit Microsystems Ltd.,10240,64-bit Windows 10 (10.0.18362),16384,4300,17577
Time Spy,1.2,5002,10,14 nm,Intel,15233,Intel Core i9-10900K Processor,FCLGA1200,125,September 26 2020,NVIDIA GeForce RTX 3080,1838,1187,64,1935,1,Approved ,27.21.14.5638,1188,18067,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19042),16384,4496,17576
Time Spy,1.2,5002,8,14 nm,Intel,12711,Intel Core i9-9900K Processor,FCLGA1151,95,September 29 2020,NVIDIA GeForce RTX 3080,1930,1275,61,2115,1,Approved ,27.21.14.5655,1294,18847,"Asustek Computer, Inc.",10240,64-bit Windows 10 (10.0.19041),32768,3998,17574
Time Spy,1.2,4526,16,7 nm,AMD,15230,AMD Ryzen 9 3950X,AM4,105,September 24 2020,NVIDIA GeForce RTX 3080,1844,1287,41,1995,1,Approved ,27.21.14.5638,1287,18058,Gainward GmbH,10240,64-bit Windows 10 (10.0.18363),32768,3798,17568
Time Spy,1.2,5103,8,14 nm,Intel,11599,Intel Core i7-10700K Processor,FCLGA1200,125,September 21 2020,NVIDIA GeForce RTX 3080,1942,1338,64,2085,1,Approved ,27.21.14.5638,1338,19320,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),16384,3200,17566
Time Spy,1.2,5203,10,14 nm,Intel,13395,Intel Core i9-10850K Processor,FCLGA1200,95,September 27 2020,NVIDIA GeForce RTX 3080,1901,1288,59,2025,1,Approved ,27.21.14.5638,1288,18587,ZOTAC,10240,64-bit Windows 10 (10.0.19041),16384,3598,17565
Time Spy,1.2,5104,10,14 nm,Intel,12019,Intel Core i9-10900K Processor,FCLGA1200,125,September 29 2020,NVIDIA GeForce RTX 3080,1988,1214,53,2130,1,Approved ,27.21.14.5655,1250,19122,"Micro-Star International Co ., Ltd.",10240,64-bit Windows 10 (10.0.19041),16384,4000,17564
