benchmark,benchmark_version,cmbnd,cmbnd_t,cpu_clock_freq,cpu_cores,cpu_litho,cpu_make,cpu_score,cpu_sku,cpu_socket,cpu_t,cpu_test,cpu_tdp,date,gpu,gpu_avg_clock_freq,gpu_avg_memclock_freq,gpu_avg_temp,gpu_clock_freq,gpu_count,gpu_driver_status,gpu_driver_version,gpu_memclock_freq,gpu_score,gpu_vendor,gpu_vram,gt1,gt2,os,ram,ram_clock_freq,score,storage,user
Fire Strike,1.1,9918,46.13,4902,10,14,Intel,29368,Core i9-10900KF Processor,FCLGA1200,93.23,93.23,125,September 23 2020,NVIDIA GeForce RTX 3080,2041,1250,42,2115,1,Approved ,27.21.14.5638,1250,46200,"Micro-Star International Co ., Ltd.",10240,230.9,177.76,64-bit Windows 10 (10.0.19041),32768,4000,31822,"1,000 GB Samsung SSD 970 EVO Plus 1TB",Ustinel
Fire Strike,1.1,11063,51.46,4474,12,7,AMD,29113,Ryzen 9 3900X,AM4,92.42,92.42,105,September 28 2020,NVIDIA GeForce RTX 3080,2067,1250,52,2145,1,Approved ,27.21.14.5655,1250,43521,NVidia Corporation,10240,215.02,168.96,64-bit Windows 10 (10.0.19041),32768,3732,31822,512 GB Samsung SSD 970 PRO 512GB,꾸르
Fire Strike,1.1,11514,53.56,5002,8,14,Intel,24861,Core i9-9900K Processor,FCLGA1151,78.93,78.93,95,September 28 2020,NVIDIA GeForce RTX 3080,2093,1250,46,2130,1,Approved ,27.21.14.5655,1250,44894,NVidia Corporation,10240,224.24,172.81,64-bit Windows 10 (10.0.18363),32768,3200,31822,500 GB Samsung SSD 970 EVO 500GB,Xyz2theb
Fire Strike,1.1,11512,53.55,5002,8,14,Intel,26433,Core i7-10700K Processor,FCLGA1200,83.92,83.92,125,September 28 2020,NVIDIA GeForce RTX 3080,1973,1213,59,2025,1,Approved ,27.21.14.5655,1213,43940,"Asustek Computer, Inc.",10240,219.37,169.2,64-bit Windows 10 (10.0.19041),32768,3798,31816,500 GB Samsung SSD 970 EVO 500GB,garzon
Fire Strike,1.1,11784,54.81,5002,8,14,Intel,26338,Core i7-10700K Processor,FCLGA1200,83.62,83.62,125,September 24 2020,NVIDIA GeForce RTX 3080,1920,1188,56,1950,1,Approved ,27.21.14.5638,1188,43479,"Asustek Computer, Inc.",10240,218.64,166.5,64-bit Windows 10 (10.0.19041),32768,EVO,31815,250 GB Samsung SSD 970 EVO 250GB,안다미로
Fire Strike,1.1,11611,54.01,5004,8,14,Intel,26330,Core i7-10700K Processor,FCLGA1200,83.59,83.59,125,September 28 2020,NVIDIA GeForce RTX 3080,1943,1231,59,2010,1,Approved ,27.21.14.5638,1231,43798,"Asustek Computer, Inc.",10240,218.79,168.57,64-bit Windows 10 (10.0.19041),16384,3998,31813,512 GB SAMSUNG MZVLB512HBJQ-00000,toyheaven9
Fire Strike,1.1,11537,53.66,5103,8,14,Intel,25664,Core i9-9900K Processor,FCLGA1151,81.48,81.48,95,September 18 2020,NVIDIA GeForce RTX 3080,1967,1188,55,2010,1,Approved ,27.21.14.5638,1188,44322,"Giga-Byte Technology Co., Ltd.",10240,221.11,170.77,64-bit Windows 10 (10.0.19041),16384,4266,31812,500 GB WDS500G3X0C-00SJG0,haudoncho
Fire Strike,1.1,11873,55.23,5004,8,14,Intel,26473,Core i9-9900K Processor,FCLGA1151,84.04,84.04,95,September 23 2020,NVIDIA GeForce RTX 3080,1992,1250,66,2055,1,Approved ,27.21.14.5638,1250,43238,"Asustek Computer, Inc.",10240,215.08,166.96,64-bit Windows 10 (10.0.19041),16384,4000,31812,250 GB Samsung SSD 970 EVO 250GB,Zori86
Fire Strike,1.1,11068,51.48,4301,12,7,AMD,30668,Ryzen 9 3900X,AM4,97.36,97.36,105,September 28 2020,NVIDIA GeForce RTX 3080,2075,1250,51,2100,1,Approved ,27.21.14.5655,1250,42835,NVidia Corporation,10240,212.77,165.6,64-bit Windows 10 (10.0.19041),32768,3732,31811,500 GB GIGABYTE GP-ASM2NE6500GTTD,HaloGod2012
Fire Strike,1.1,11355,52.82,5002,8,14,Intel,25853,Core i7-10700K Processor,FCLGA1200,82.07,82.07,125,September 25 2020,NVIDIA GeForce RTX 3080,1970,1188,63,2055,1,Approved ,27.21.14.5638,1188,44560,"Micro-Star International Co ., Ltd.",10240,222.88,171.34,64-bit Windows 10 (10.0.19041),16384,4400,31806,500 GB WDC  WDS500G2B0B-00YS70,kimchol4141
Fire Strike,1.1,11469,53.35,5002,8,14,Intel,26023,Core i7-10700K Processor,FCLGA1200,82.62,82.62,125,September 29 2020,NVIDIA GeForce RTX 3080,1977,1250,55,2040,1,Approved ,27.21.14.5655,1250,44230,"Asustek Computer, Inc.",10240,218.37,171.81,64-bit Windows 10 (10.0.19041),16384,4398,31806,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",G.O.M
Fire Strike,1.1,13583,63.18,4549,16,7,AMD,30588,Ryzen 9 3950X,AM4,97.11,97.11,105,September 30 2020,NVIDIA GeForce RTX 3080,1893,1188,72,1950,1,Approved ,27.21.14.5655,1188,39111,ZOTAC,10240,189.29,154.36,64-bit Windows 10 (10.0.18363),65536,3398,31804,500 GB Samsung SSD 970 EVO Plus 500GB,Toyosatomimino Miko
Fire Strike,1.1,11407,53.06,4902,8,14,Intel,25749,Core i7-10700K Processor,FCLGA1200,81.74,81.74,125,September 26 2020,NVIDIA GeForce RTX 3080,1999,1213,60,2040,1,Approved ,27.21.14.5638,1213,44502,"Asustek Computer, Inc.",10240,223.62,170.51,64-bit Windows 10 (10.0.18363),16384,3998,31801,"1,024 GB HP SSD EX920 1TB",Jamesbound
Fire Strike,1.1,11933,55.51,5002,8,14,Intel,26425,Core i7-10700K Processor,FCLGA1200,83.89,83.89,125,September 25 2020,NVIDIA GeForce RTX 3080,1933,1188,62,1980,1,Approved ,27.21.14.5638,1188,43129,"Giga-Byte Technology Co., Ltd.",10240,215.12,166.2,64-bit Windows 10 (10.0.19041),16384,3800,31800,"1,000 GB Samsung SSD 970 EVO 1TB",코즈
Fire Strike,1.1,11244,52.3,5002,8,14,Intel,25724,Core i7-10700K Processor,FCLGA1200,81.67,81.67,125,September 23 2020,NVIDIA GeForce RTX 3080,2049,1188,55,2070,1,Approved ,27.21.14.5638,1188,44847,"Asustek Computer, Inc.",10240,225.14,171.96,64-bit Windows 10 (10.0.19041),32768,3198,31798,500 GB PNY CS3030 500GB SSD,guygun
Fire Strike,1.1,11590,53.91,4902,8,14,Intel,26056,Core i7-10700K Processor,FCLGA1200,82.72,82.72,125,September 22 2020,NVIDIA GeForce RTX 3080,1974,1188,50,2040,1,Approved ,27.21.14.5638,1188,43951,"Asustek Computer, Inc.",10240,219.49,169.2,64-bit Windows 10 (10.0.19041),32768,4000,31797,"1,000 GB Samsung SSD 970 EVO Plus 1TB",dbghksdlf3
Fire Strike,1.1,11697,54.41,5002,8,14,Intel,25227,Core i7-10700K Processor,FCLGA1200,80.09,80.09,125,September 24 2020,NVIDIA GeForce RTX 3080,1969,1175,56,2010,1,Approved ,27.21.14.5638,1188,44239,"Micro-Star International Co ., Ltd.",10240,219.48,171.18,64-bit Windows 10 (10.0.19041),32768,4200,31797,"1,000 GB SHGP31-1000GM-2",isg0704
Fire Strike,1.1,11374,52.91,5002,8,14,Intel,25939,Core i7-10700K Processor,FCLGA1200,82.35,82.35,125,September 26 2020,NVIDIA GeForce RTX 3080,1987,1188,59,2025,1,Approved ,27.21.14.5638,1188,44445,"Asustek Computer, Inc.",10240,221.84,171.17,64-bit Windows 10 (10.0.19041),16384,4100,31796,512 GB SAMSUNG MZVLB512HBJQ-00000,DarkAlice1492
Fire Strike,1.1,11111,51.68,5004,8,14,Intel,25390,Core i7-10700KF Processor,FCLGA1200,80.6,80.6,125,September 19 2020,NVIDIA GeForce RTX 3080,2053,1288,46,2115,1,Approved ,27.21.14.5638,1288,45337,"Micro-Star International Co ., Ltd.",10240,226.62,174.42,64-bit Windows 10 (10.0.19041),32768,3198,31795,500 GB Samsung SSD 970 EVO 500GB,lyh17502
Fire Strike,1.1,11973,55.69,4401,8,7,AMD,25386,Ryzen 7 3700X,AM4,80.59,80.59,65,September 30 2020,NVIDIA GeForce RTX 3080,2096,1350,54,2115,1,Approved ,27.21.14.5655,1350,43631,"Micro-Star International Co ., Ltd.",10240,219.86,166.82,64-bit Windows 10 (10.0.19041),32768,2998,31795,512 GB Samsung SSD 960 PRO 512GB,soup knife
Fire Strike,1.1,11188,52.04,5002,10,14,Intel,29929,Core i9-10900K Processor,FCLGA1200,95.02,95.02,125,September 28 2020,NVIDIA GeForce RTX 3080,1877,1164,68,2010,1,Approved ,27.21.14.5655,1188,42852,"Micro-Star International Co ., Ltd.",10240,212.2,166.06,64-bit Windows 10 (10.0.19041),32768,3998,31794,"2,048 GB Samsung SSD 960 PRO 2TB",erikham
Fire Strike,1.1,9929,46.18,5191,8,14,Intel,27700,Core i9-9900KS Processor,FCLGA1151,87.94,87.94,127,September 30 2020,NVIDIA GeForce RTX 3080,2092,1296,46,2175,1,Approved ,27.21.14.5655,1313,46969,"Asustek Computer, Inc.",10240,232.57,182.02,64-bit Windows 10 (10.0.19041),16384,4388,31791,"1,024 GB ADATA SX8200PNP",osnet0
Fire Strike,1.1,9963,46.34,5190,8,14,Intel,27786,Core i9-9900KS Processor,FCLGA1151,88.21,88.21,127,September 28 2020,NVIDIA GeForce RTX 3080,2057,1313,45,2145,1,Approved ,27.21.14.5655,1313,46813,"Asustek Computer, Inc.",10240,233.2,180.57,64-bit Windows 10 (10.0.19041),16384,4390,31789,"1,024 GB ADATA SX8200PNP",osnet0
Fire Strike,1.1,11823,54.99,5002,8,14,Intel,26009,Core i9-9900KS Processor,FCLGA1151,82.57,82.57,127,September 28 2020,NVIDIA GeForce RTX 3080,1926,1188,60,1965,1,Approved ,27.21.14.5638,1188,43521,"Asustek Computer, Inc.",10240,217.55,167.42,64-bit Windows 10 (10.0.18363),16384,3998,31788,500 GB Samsung SSD 860 EVO 500GB,sup6223
Fire Strike,1.1,11736,54.59,5002,8,14,Intel,25126,Core i9-9900K Processor,FCLGA1151,79.77,79.77,95,September 21 2020,NVIDIA GeForce RTX 3080,1949,1188,66,1995,1,Approved ,27.21.14.5638,1188,44197,"Giga-Byte Technology Co., Ltd.",10240,220.94,170.01,64-bit Windows 10 (10.0.19041),16384,4266,31786,500 GB WDS500G3X0C-00SJG0,haudoncho
Fire Strike,1.1,11364,52.86,5002,8,14,Intel,26726,Core i7-10700K Processor,FCLGA1200,84.85,84.85,125,September 28 2020,NVIDIA GeForce RTX 3080,2079,1338,53,2130,1,Approved ,27.21.14.5655,1338,43990,EVGA Corporation,10240,226.75,165.38,64-bit Windows 10 (10.0.18363),16384,4400,31784,"1,024 GB XPG GAMMIX S11 Pro",bgm_37
Fire Strike,1.1,10348,48.13,5002,10,14,Intel,26603,Core i9-10900K Processor,FCLGA1200,84.45,84.45,125,September 30 2020,NVIDIA GeForce RTX 3080,2048,1301,49,2115,1,Approved ,27.21.14.5655,1301,46407,"Asustek Computer, Inc.",10240,231.92,178.56,64-bit Windows 10 (10.0.19041),16384,4498,31782,256 GB SAMSUNG MZVLB256HBHQ-00000,Show and Prove
Fire Strike,1.1,11278,52.46,5002,8,14,Intel,24563,Core i9-9900K Processor,FCLGA1151,77.98,77.98,95,September 28 2020,NVIDIA GeForce RTX 3080,2019,1216,57,2070,1,Approved ,27.21.14.5638,1216,45477,"Giga-Byte Technology Co., Ltd.",10240,228.17,174.45,64-bit Windows 10 (10.0.19041),32768,3200,31780,250 GB Samsung SSD 960 EVO 250GB,ViceHD
Fire Strike,1.1,12267,57.06,4351,8,7,AMD,25755,Ryzen 7 3800X,AM4,81.76,81.76,105,September 29 2020,NVIDIA GeForce RTX 3080,1985,1244,61,2070,1,Approved ,27.21.14.5655,1244,42876,"Micro-Star International Co ., Ltd.",10240,214.07,165.09,64-bit Windows 10 (10.0.19042),32768,3532,31777,500 GB WDC WDS500G2B0A,d174969
Fire Strike,1.1,11758,54.69,5004,8,14,Intel,26674,Core i7-10700K Processor,FCLGA1200,84.68,84.68,125,September 25 2020,NVIDIA GeForce RTX 3080,1901,1188,62,1950,1,Approved ,27.21.14.5638,1188,43243,"Micro-Star International Co ., Ltd.",10240,216.61,166.09,64-bit Windows 10 (10.0.19041),16384,4398,31774,500 GB WDC  WDS500G2B0B-00YS70,kimchol4141
Fire Strike,1.1,11523,53.6,5103,8,14,Intel,25338,Core i9-9900K Processor,FCLGA1151,80.44,80.44,95,September 18 2020,NVIDIA GeForce RTX 3080,1963,1271,63,2010,1,Approved ,27.21.14.5638,1271,44445,"Giga-Byte Technology Co., Ltd.",10240,222.17,170.98,64-bit Windows 10 (10.0.19041),16384,4264,31773,500 GB WDS500G3X0C-00SJG0,haudoncho
Fire Strike,1.1,11696,54.4,4904,8,14,Intel,25676,Core i7-10700K Processor,FCLGA1200,81.51,81.51,125,September 21 2020,NVIDIA GeForce RTX 3080,1986,1296,54,2115,1,Approved ,27.21.14.5638,1313,43910,Palit Microsystems Ltd.,10240,216.68,170.63,64-bit Windows 10 (10.0.19041),16384,4200,31773,"1,000 GB Seagate BarraCuda SSD ZA1000CM10002",yooonkeunho
Fire Strike,1.1,12959,60.28,4723,18,14,Intel,33920,Core i9-10980XE Extreme Edition Processor,LGA2066,107.68,107.68,165,September 27 2020,NVIDIA GeForce RTX 3080,1937,1188,57,1995,1,Approved ,27.21.14.5638,1188,38788,"Asustek Computer, Inc.",10240,186.21,154.11,64-bit Windows 10 (10.0.19041),32768,3202,31771,500 GB Seagate FireCuda 520 SSD ZP500GM30002,Changsan
Fire Strike,1.1,9761,45.4,5203,10,14,Intel,31801,Core i9-10900KF Processor,FCLGA1200,100.96,100.96,125,September 25 2020,NVIDIA GeForce RTX 3080,2001,1160,49,2070,1,Approved ,27.21.14.5638,1188,45417,"Micro-Star International Co ., Ltd.",10240,226.31,175.15,64-bit Windows 10 (10.0.19041),16384,4598,31770,"2,000 GB Samsung SSD 970 EVO Plus 2TB",얄풍
Fire Strike,1.1,10904,50.72,5002,10,14,Intel,30075,Core i9-10900K Processor,FCLGA1200,95.48,95.48,125,September 25 2020,NVIDIA GeForce RTX 3080,1955,1188,52,2010,1,Approved ,27.21.14.5638,1188,43306,"Micro-Star International Co ., Ltd.",10240,213.88,168.17,64-bit Windows 10 (10.0.19041),32768,3998,31769,"2,048 GB Samsung SSD 960 PRO 2TB",erikham
Fire Strike,1.1,11656,54.21,5103,8,14,Intel,26773,Core i7-10700K Processor,FCLGA1200,85.0,85.0,125,September 22 2020,NVIDIA GeForce RTX 3080,2021,1188,64,2085,1,Approved ,27.21.14.5638,1188,43356,"Micro-Star International Co ., Ltd.",10240,216.75,166.78,64-bit Windows 10 (10.0.19041),16384,3198,31765,250 GB Samsung SSD 850 EVO 250GB,Taubenstein
Fire Strike,1.1,10818,50.32,4802,8,14,Intel,24524,Core i9-9900K Processor,FCLGA1151,77.86,77.86,95,September 19 2020,NVIDIA GeForce RTX 3080,2074,1277,38,2145,1,Approved ,27.21.14.5638,1277,46522,"Asustek Computer, Inc.",10240,232.61,178.94,64-bit Windows 10 (10.0.19041),16384,4298,31764,"1,024 GB SAMSUNG MZVLB1T0HBLR-00000",Lynnfield_
Fire Strike,1.1,10180,47.35,5001,10,14,Intel,29315,Core i9-10900K Processor,FCLGA1200,93.07,93.07,125,September 26 2020,NVIDIA GeForce RTX 3080,2001,1300,53,2070,1,Approved ,27.21.14.5638,1300,45326,"Asustek Computer, Inc.",10240,225.3,175.13,64-bit Windows 10 (10.0.19041),16384,4500,31759,256 GB SAMSUNG MZVLB256HBHQ-00000,Show and Prove
Fire Strike,1.1,11114,51.7,4201,12,7,AMD,29694,Ryzen 9 3900X,AM4,94.27,94.27,105,September 22 2020,NVIDIA GeForce RTX 3080,2037,1338,49,2085,1,Approved ,27.21.14.5638,1338,43007,"Asustek Computer, Inc.",10240,214.48,165.74,64-bit Windows 10 (10.0.19041),16384,3798,31757,500 GB Samsung SSD 970 EVO Plus 500GB,artdeer
Fire Strike,1.1,11585,53.89,5002,8,14,Intel,26079,Core i9-9900KS Processor,FCLGA1151,82.79,82.79,127,September 23 2020,NVIDIA GeForce RTX 3080,1914,1188,52,1965,1,Approved ,27.21.14.5638,1188,43847,NVidia Corporation,10240,218.4,169.14,64-bit Windows 10 (10.0.19041),32768,4132,31757,512 GB Samsung SSD 970 PRO 512GB,songkb_2000
Fire Strike,1.1,11338,52.74,5002,8,14,Intel,26198,Core i7-10700K Processor,FCLGA1200,83.17,83.17,125,September 29 2020,NVIDIA GeForce RTX 3080,1956,1188,61,2025,1,Approved ,27.21.14.5655,1188,44267,NVidia Corporation,10240,221.0,170.45,64-bit Windows 10 (10.0.19041),16384,4000,31757,256 GB Samsung SSD 860 PRO 256GB,wutang_shaolin
Fire Strike,1.1,10863,50.53,5002,10,14,Intel,30227,Core i9-10900K Processor,FCLGA1200,95.96,95.96,125,September 26 2020,NVIDIA GeForce RTX 3080,1948,1188,57,2025,1,Approved ,27.21.14.5638,1188,43298,"Micro-Star International Co ., Ltd.",10240,215.21,167.3,64-bit Windows 10 (10.0.19041),16384,4798,31756,"1,000 GB Sabrent Rocket 4.0 1TB",yamaha5018-2
Fire Strike,1.1,10583,49.22,5002,10,14,Intel,30841,Core i9-10900K Processor,FCLGA1200,97.91,97.91,125,September 28 2020,NVIDIA GeForce RTX 3080,1933,1188,60,1980,1,Approved ,27.21.14.5638,1188,43663,"Asustek Computer, Inc.",10240,217.18,168.62,64-bit Windows 10 (10.0.19041),16384,4496,31756,256 GB SAMSUNG MZVLB256HBHQ-00000,Show and Prove
Fire Strike,1.1,12183,56.67,5002,8,14,Intel,26347,Core i7-10700K Processor,FCLGA1200,83.64,83.64,125,September 24 2020,NVIDIA GeForce RTX 3080,1911,1188,55,1935,1,Approved ,27.21.14.5638,1188,42637,"Asustek Computer, Inc.",10240,212.64,164.32,64-bit Windows 10 (10.0.19041),16384,4500,31754,"1,000 GB WDS100T3X0C-00SJG0",su9439
Fire Strike,1.1,10377,48.27,5002,10,14,Intel,26334,Core i9-10900K Processor,FCLGA1200,83.6,83.6,125,September 29 2020,NVIDIA GeForce RTX 3080,2058,1275,47,2130,1,Approved ,27.21.14.5655,1275,46411,"Asustek Computer, Inc.",10240,231.61,178.77,64-bit Windows 10 (10.0.19041),16384,4496,31753,256 GB SAMSUNG MZVLB256HBHQ-00000,Show and Prove
Fire Strike,1.1,11504,53.51,5004,8,14,Intel,26165,Core i9-9900K Processor,FCLGA1151,83.06,83.06,95,September 29 2020,NVIDIA GeForce RTX 3080,1974,1188,52,2025,1,Approved ,27.21.14.5655,1188,43938,"Micro-Star International Co ., Ltd.",10240,218.71,169.58,64-bit Windows 10 (10.0.19041),16384,4000,31751,500 GB Samsung SSD 850 EVO 500GB,jincosmos
Fire Strike,1.1,11520,53.59,5002,8,14,Intel,26538,Core i7-10700K Processor,FCLGA1200,84.25,84.25,125,September 18 2020,NVIDIA GeForce RTX 3080,1952,1188,57,2040,1,Approved ,27.21.14.5638,1188,43700,"Asustek Computer, Inc.",10240,217.05,168.95,64-bit Windows 10 (10.0.19041),32768,3600,31750,"1,000 GB Samsung SSD 970 EVO Plus 1TB",dbghksdlf3
Fire Strike,1.1,11246,52.31,5002,8,14,Intel,24699,Core i9-9900K Processor,FCLGA1151,78.41,78.41,95,September 21 2020,NVIDIA GeForce RTX 3080,2014,1288,43,2055,1,Approved ,27.21.14.5638,1288,45371,"Micro-Star International Co ., Ltd.",10240,228.37,173.62,64-bit Windows 10 (10.0.18363),32768,4134,31750,"1,000 GB CT1000MX500SSD1",j31m
Fire Strike,1.1,12676,58.96,4399,8,7,AMD,25097,Ryzen 7 3800X,AM4,79.68,79.68,105,September 29 2020,NVIDIA GeForce RTX 3080,1942,1188,57,1965,1,Approved ,27.21.14.5655,1188,42533,"Asustek Computer, Inc.",10240,214.03,162.79,64-bit Windows 10 (10.0.19041),16384,3798,31746,512 GB NVMe SAMSUNG MZVLB512 SCSI Disk Device,풍뎅이
Fire Strike,1.1,10696,49.75,5002,10,14,Intel,27708,Core i9-10900K Processor,FCLGA1200,87.96,87.96,125,September 26 2020,NVIDIA GeForce RTX 3080,1995,1313,52,2040,1,Approved ,27.21.14.5638,1313,44809,"Asustek Computer, Inc.",10240,220.48,174.51,64-bit Windows 10 (10.0.19041),32768,4100,31745,512 GB Samsung SSD 970 PRO 512GB,거친남자
Fire Strike,1.1,9631,44.8,4904,10,14,Intel,29307,Core i9-10900KF Processor,FCLGA1200,93.04,93.04,125,September 29 2020,NVIDIA GeForce RTX 3080,2055,1313,41,2160,1,Approved ,27.21.14.5655,1313,46871,"Micro-Star International Co ., Ltd.",10240,232.93,181.13,64-bit Windows 10 (10.0.19041),32768,4000,31743,"1,000 GB Samsung SSD 970 EVO Plus 1TB",Ustinel
Fire Strike,1.1,11157,51.89,5002,8,14,Intel,24144,Core i9-9900K Processor,FCLGA1151,76.65,76.65,95,September 26 2020,NVIDIA GeForce RTX 3080,2057,1188,51,2085,1,Approved ,27.21.14.5638,1188,45933,"Asustek Computer, Inc.",10240,229.9,176.53,64-bit Windows 10 (10.0.19041),32768,3866,31742,250 GB NVMe Samsung SSD 960 SCSI Disk Device,il benno
Fire Strike,1.1,9929,46.18,5002,10,14,Intel,29841,Core i9-10900K Processor,FCLGA1200,94.74,94.74,125,September 26 2020,NVIDIA GeForce RTX 3080,2012,1315,54,2085,1,Approved ,27.21.14.5638,1315,45705,"Asustek Computer, Inc.",10240,227.92,176.16,64-bit Windows 10 (10.0.19041),16384,4496,31738,256 GB SAMSUNG MZVLB256HBHQ-00000,Show and Prove
Fire Strike,1.1,11496,53.47,5002,8,14,Intel,26092,Core i7-10700K Processor,FCLGA1200,82.83,82.83,125,September 22 2020,NVIDIA GeForce RTX 3080,1962,1188,57,2025,1,Approved ,27.21.14.5638,1188,43959,"Asustek Computer, Inc.",10240,218.45,169.88,64-bit Windows 10 (10.0.19041),16384,4096,31737,512 GB SAMSUNG MZVLB512HBJQ-00000,DarkAlice1492
Fire Strike,1.1,9496,44.17,5203,10,14,Intel,31342,Core i9-10900KF Processor,FCLGA1200,99.5,99.5,125,September 29 2020,NVIDIA GeForce RTX 3080,2029,1313,55,2100,1,Approved ,27.21.14.5655,1313,46321,"Micro-Star International Co ., Ltd.",10240,231.28,178.36,64-bit Windows 10 (10.0.19041),16384,4600,31737,"2,000 GB Samsung SSD 970 EVO Plus 2TB",얄풍
Fire Strike,1.1,11069,51.49,5101,10,14,Intel,29902,Core i9-10900K Processor,FCLGA1200,94.93,94.93,125,September 20 2020,NVIDIA GeForce RTX 3080,1997,1188,57,2040,1,Approved ,27.21.14.5638,1188,42954,ZOTAC,10240,213.42,166.02,64-bit Windows 10 (10.0.19041),32768,3798,31734,"1,000 GB Samsung SSD 970 EVO Plus 1TB",asssasin
Fire Strike,1.1,11365,52.86,4201,12,7,AMD,29924,Ryzen 9 3900X,AM4,95.0,95.0,105,September 22 2020,NVIDIA GeForce RTX 3080,2001,1250,60,2040,1,Approved ,27.21.14.5638,1250,42362,"Asustek Computer, Inc.",10240,210.61,163.65,64-bit Windows 10 (10.0.19041),16384,3798,31729,500 GB Samsung SSD 970 EVO Plus 500GB,artdeer
Fire Strike,1.1,12018,55.9,4399,8,7,AMD,24461,Ryzen 7 3700X,AM4,77.65,77.65,65,September 29 2020,NVIDIA GeForce RTX 3080,2052,1288,60,2085,1,Approved ,27.21.14.5655,1288,43950,"Micro-Star International Co ., Ltd.",10240,221.23,168.18,64-bit Windows 10 (10.0.19041),32768,3598,31727,512 GB INTEL SSDPEKKF512G7L,taijino112
Fire Strike,1.1,11146,51.84,4926,8,14,Intel,25202,Core i9-9900K Processor,FCLGA1151,80.01,80.01,95,September 18 2020,NVIDIA GeForce RTX 3080,2035,1269,48,2085,1,Approved ,27.21.14.5638,1269,45189,"Giga-Byte Technology Co., Ltd.",10240,226.35,173.56,64-bit Windows 10 (10.0.18363),32768,3214,31725,"2,048 GB Micron_1100_MTFDDAK2T0TBN",leehochi
Fire Strike,1.1,11912,55.41,5104,8,14,Intel,26712,Core i7-10700K Processor,FCLGA1200,84.8,84.8,125,September 27 2020,NVIDIA GeForce RTX 3080,1938,1188,59,2040,1,Approved ,27.21.14.5638,1188,42829,NVidia Corporation,10240,212.38,165.79,64-bit Windows 10 (10.0.18363),32768,4400,31724,"1,000 GB WDC WDS100T2B0C-00PXH0",zxc1467
Fire Strike,1.1,11657,54.22,5002,8,14,Intel,26449,Core i7-10700K Processor,FCLGA1200,83.97,83.97,125,September 29 2020,NVIDIA GeForce RTX 3080,1920,1188,61,1950,1,Approved ,27.21.14.5655,1188,43424,"Asustek Computer, Inc.",10240,217.62,166.72,64-bit Windows 10 (10.0.18363),16384,4400,31724,512 GB Samsung SSD 970 PRO 512GB,dbwltj12
Fire Strike,1.1,11768,54.74,5002,8,14,Intel,26347,Core i9-9900KF Processor,FCLGA1151,83.64,83.64,95,September 26 2020,NVIDIA GeForce RTX 3080,1921,1250,66,1995,1,Approved ,27.21.14.5638,1250,43274,ZOTAC,10240,216.22,166.53,64-bit Windows 10 (10.0.19041),16384,4000,31723,500 GB Samsung SSD 970 EVO Plus 500GB,@ SPIKE @
Fire Strike,1.1,12116,56.36,5304,8,14,Intel,26079,Core i9-9900KS Processor,FCLGA1151,82.79,82.79,127,September 28 2020,NVIDIA GeForce RTX 3080,1946,1188,60,1980,1,Approved ,27.21.14.5655,1188,42812,"Asustek Computer, Inc.",10240,212.58,165.55,64-bit Windows 10 (10.0.18363),32768,4000,31722,500 GB Samsung SSD 970 EVO Plus 500GB,cjstkdhfkfl2
Fire Strike,1.1,10085,46.91,5002,10,14,Intel,30468,Core i9-10900KF Processor,FCLGA1200,96.73,96.73,125,September 21 2020,NVIDIA GeForce RTX 3080,1989,1263,48,2040,1,Approved ,27.21.14.5638,1263,44946,"Micro-Star International Co ., Ltd.",10240,224.12,173.23,64-bit Windows 10 (10.0.19041),16384,4400,31720,"1,024 GB ADATA SX8200PNP",TOWA ERIO
Fire Strike,1.1,10531,48.98,5002,10,14,Intel,29410,Core i9-10900K Processor,FCLGA1200,93.37,93.37,125,September 26 2020,NVIDIA GeForce RTX 3080,1969,1313,67,2070,1,Approved ,27.21.14.5638,1313,44300,NVidia Corporation,10240,218.94,171.94,64-bit Windows 10 (10.0.19041),32768,4000,31719,500 GB Samsung SSD 970 EVO Plus 500GB,sang4540
Fire Strike,1.1,10483,48.76,5100,10,14,Intel,29674,Core i9-10900K Processor,FCLGA1200,94.2,94.2,125,September 30 2020,NVIDIA GeForce RTX 3080,2082,1300,52,2130,1,Approved ,27.21.14.5655,1300,44291,"Asustek Computer, Inc.",10240,224.52,168.58,64-bit Windows 10 (10.0.19041),32768,2398,31718,"1,000 GB Samsung SSD 970 EVO Plus 1TB",game0416
Fire Strike,1.1,11155,51.89,5001,8,14,Intel,26331,Core i7-10700K Processor,FCLGA1200,83.59,83.59,125,September 29 2020,NVIDIA GeForce RTX 3080,1958,1188,61,2025,1,Approved ,27.21.14.5655,1188,44466,NVidia Corporation,10240,222.67,170.83,64-bit Windows 10 (10.0.19041),16384,3998,31717,256 GB Samsung SSD 860 PRO 256GB,wutang_shaolin
